Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
713654,171,1508590,14524320,0.49,19.28,0.0,4.1451613
713774,148,1703950,14561280,4.59,21.32,0.0,19.9901639
715814,98,721870,14387040,0.0,0.0,0.0,0.94557377
710822,171,1508590,14524320,1.79,27.95,0.0,4.1372881
720259,152,1392430,14545440,0.0,0.0,0.0,0.345
722540,147,906670,14693280,2.16,17.52,0.0,40.1885246
724642,51,1154830,14413440,0.0,0.0,0.0,0.0
728963,130,785230,14566560,2.18,20.07,0.0,49.4016393
708692,256,1941550,14524320,5.89,19.8,0.0,354.0
726862,64,1645870,14566560,0.9,23.13,-0.0090906,6.6491525
726316,147,906670,14693280,6.8,19.59,-1.2493,19.504918
724185,170,1270990,14714400,2.54,26.02,0.0,43.978689
712558,147,906670,14693280,0.9,16.66,0.0,74.9806452
710518,159,1218190,14614080,6.63,19.23,0.0,22.637705
710913,96,806350,14550720,9.16,17.02,0.0,7.17117308
724336,64,1645870,14566560,0.38,30.82,-0.0090906,6.2638983
713805,63,1619470,14556000,3.33,18.75,0.0,4.487541
714993,130,785230,14566560,9.22,19.61,-0.10167999999999999,61.0196721
714415,178,927790,14540160,0.75,12.65,0.0,-5.26129
708600,178,927790,14540160,0.72,14.3,0.0,11.496667
729299,178,927790,14540160,3.44,25.09,-0.05946,4.1737705
717458,56,1170670,14582400,0.0,0.0,0.0,2.0304918030000003
709087,189,1392430,14571840,0.0,0.0,0.0,4.260491803
717792,145,1207630,14460960,0.0,0.0,0.0,0.0
712770,98,721870,14387040,0.0,0.0,0.0,1.169836066
714019,148,1703950,14561280,0.7,21.32,0.0,20.490322600000002
712678,196,1482190,14577120,0.0,0.0,0.0,25.86440678
721597,98,721870,14387040,0.0,0.0,0.0,0.320819672
718553,145,1207630,14460960,0.0,0.0,0.0,0.0
726984,149,1387150,14640480,10.24,22.5,-0.43616000000000005,5.5732787
708996,152,1392430,14545440,0.0,0.0,0.0,0.0
712040,62,1603630,14556000,8.19,26.24,-0.039244,12.0242623
718767,170,1270990,14714400,0.69,24.95,0.0,60.32580649999999
718767,59,874990,14556000,0.69,13.89,0.0,11.90145161
719894,188,927790,14550720,0.68,29.96,-0.012306999999999998,87.6
729085,189,1392430,14571840,0.0,0.0,0.0,1.045
722875,171,1508590,14524320,0.39,27.33,0.0,1.0203389999999999
716941,51,1154830,14413440,0.0,0.0,0.0,0.0
714444,118,1186510,14761920,0.96,11.28,-0.011428,0.40733333
711248,59,874990,14556000,5.94,20.35,0.0,13.51245902
722024,189,1392430,14571840,0.0,0.0,0.0,0.0
712040,196,1482190,14577120,0.0,0.0,0.0,6.336065574
726407,64,1645870,14566560,0.91,21.11,-0.0090906,5.9583607
710398,65,838030,14556000,0.42,19.99,0.0,9.17032258
715235,98,721870,14387040,0.0,0.0,0.0,2.377966102
729360,148,1703950,14561280,0.81,29.23,-0.015,18.1548387
720775,65,838030,14556000,8.29,24.35,-0.2382,3.2702459
718949,55,1133710,14619360,9.26,22.09,-0.32347,2.950082
720959,60,1144270,14677440,0.29,26.15,0.0,24.701613000000002
714292,149,1387150,14640480,4.69,15.03,-0.047881,2.17934426
716576,171,1381870,14460960,0.0,0.0,0.0,3.0
711706,55,1133710,14619360,7.31,20.99,-0.0043869,0.64
712101,96,806350,14550720,6.93,24.47,0.0,10.8411254
717976,96,806350,14550720,3.59,21.06,0.0,11.4507393
724977,135,1223470,14761920,1.38,27.24,-0.021537999999999998,5.44741935
713228,149,1387150,14640480,2.66,15.47,-0.0079998,2.1804918
730637,59,874990,14556000,8.74,14.52,-1.4528,5.2736066
729419,145,1207630,14460960,0.0,0.0,0.0,1.8112903230000001
725158,149,1387150,14640480,6.5,27.44,-0.31004,6.46016393
719102,64,1645870,14566560,0.68,26.27,0.0,5.7890164
716180,170,1270990,14714400,1.34,21.93,0.0,48.5819672
713379,65,838030,14556000,1.72,13.49,0.0,9.889661
720044,96,806350,14550720,9.5,16.3,-0.12549000000000002,12.405249000000001
709726,53,991150,14714400,1.86,11.19,0.0,23.357627100000002
715936,147,906670,14693280,0.85,17.69,0.0,76.80666670000001
726285,178,927790,14540160,6.74,24.63,-1.2826,-1.0295082
713470,40,1798990,14561280,7.91,22.8,-0.017537999999999998,14.52459
728933,170,1270990,14714400,3.27,24.06,0.0,38.7327869
729725,170,1270990,14714400,0.43,17.0,0.0,55.85
712892,144,1086190,14476800,1.35,24.91,0.0,13.97106557
724366,135,1223470,14761920,1.37,20.32,-0.021537999999999998,5.6444262
729085,51,1154830,14413440,0.0,0.0,0.0,0.19166666699999999
709330,59,874990,14556000,0.0,26.4,0.0,14.698898300000002
715845,188,927790,14550720,0.81,20.23,0.0,76.19032299999999
729572,60,1144270,14677440,8.11,20.73,-0.28029,11.2577049
715753,145,1207630,14460960,0.0,0.0,0.0,0.0
729025,148,1703950,14561280,0.29,29.23,-0.015,17.8032258
726742,130,785230,14566560,2.79,15.2,0.0,43.42622951
730241,148,1703950,14561280,3.24,23.0,-0.015,19.857377
712162,196,1482190,14577120,0.0,0.0,0.0,13.0852459
711066,256,1941550,14524320,0.05,28.2,0.0,530.377049
726011,60,1144270,14677440,3.56,21.46,0.0,12.7078689
718461,96,806350,14550720,1.1,16.29,0.0,13.952698000000002
724702,130,785230,14566560,0.64,13.53,0.0,63.0
708753,53,1049230,14666880,9.66,15.43,-0.40453,36.714754
713228,56,1170670,14582400,0.0,0.0,0.0,0.62
722267,55,1133710,14619360,7.81,26.34,-1.4384,2.7018033
725189,189,1392430,14571840,0.0,0.0,0.0,0.967213115
722510,170,1270990,14714400,1.5,21.11,0.0,52.064407
728264,51,1154830,14413440,0.0,0.0,0.0,1.16
721567,189,1392430,14571840,0.0,0.0,0.0,0.7
724397,56,1170670,14582400,0.0,0.0,0.0,8.525245902
724397,59,874990,14556000,2.64,16.77,0.0,11.08065574
713623,159,1218190,14614080,0.0,19.93,0.0,27.604097999999997
713685,171,1508590,14524320,0.81,18.09,0.0,4.4451613
730241,171,1508590,14524320,6.11,0.0,0.0,11.585246000000001
710763,144,1086190,14476800,0.97,29.63,0.0,0.445161
714019,65,838030,14556000,0.98,10.86,0.0,9.612096800000002
711431,53,1049230,14666880,0.48,19.09,0.0,120.10082
726742,96,806350,14550720,2.79,15.2,0.0,2.9189334
710610,159,1218190,14614080,7.23,19.23,-0.0055952,15.131148000000001
729329,170,1270990,14714400,0.82,25.73,0.0,51.5680328
712923,55,1133710,14619360,0.65,23.82,0.0,0.72935484
713927,59,874990,14556000,5.34,9.99,0.0,12.8039344
716392,60,1144270,14677440,8.54,17.44,-0.036233,12.8902459
717945,51,1154830,14413440,0.0,0.0,0.0,0.438196721
724246,196,1482190,14577120,0.0,0.0,0.0,0.0
729419,146,1329070,14445120,0.0,0.0,0.0,11.985
722571,146,1329070,14445120,0.0,0.0,0.0,2.208360656
725189,130,785230,14566560,8.01,17.29,-0.85559,46.74262295
711767,62,1603630,14556000,2.26,19.65,0.0,7.1681967
722359,55,1133710,14619360,1.75,26.34,-0.0042856000000000005,2.0536066
714719,96,806350,14550720,0.0,10.04,0.0,4.6052563
710640,130,785230,14566560,6.37,19.99,0.0,58.729508200000005
727441,146,1329070,14445120,0.0,0.0,0.0,0.0
712009,64,1645870,14566560,4.41,26.24,-0.017071,3.5479508
714962,145,1207630,14460960,0.0,0.0,0.0,0.43704918
726893,189,1392430,14571840,0.0,0.0,0.0,0.237288136
711918,147,906670,14693280,0.0,23.73,0.0,71.02881356
718492,154,1138990,14497920,2.71,18.79,-0.011344,5.7559322
727868,138,1434670,14624640,0.77,22.15,-0.0038888000000000004,5.1319672
727685,170,1270990,14714400,7.23,21.72,0.0,40.2852459
727227,188,927790,14550720,1.14,22.27,-0.026922,61.894068000000004
722086,60,1144270,14677440,0.39,26.34,0.0,19.807742
727411,40,1798990,14561280,6.84,20.47,-0.84459,9.4154098
719557,64,1645870,14566560,1.27,21.87,-0.0072724999999999995,7.3718644
727349,170,1270990,14714400,7.52,21.21,-0.28609,40.9959016
710032,189,1392430,14571840,0.0,0.0,0.0,0.0
727777,64,1645870,14566560,5.53,26.0,-0.40576999999999996,4.5103279
724946,130,785230,14566560,2.39,13.53,0.0,58.08852460000001
714292,55,1133710,14619360,4.69,13.71,-0.035037,0.92631148
712923,147,906670,14693280,0.65,25.7,0.0,80.583871
712770,144,1086190,14476800,6.0,24.91,0.0,14.35
724336,148,1703950,14561280,0.38,28.08,-0.015,21.4610169
728994,145,1207630,14460960,0.0,0.0,0.0,0.52
722479,65,838030,14556000,0.37,11.96,0.0,7.09974576
713289,65,838030,14556000,0.0,14.39,0.0,9.666774199999999
721689,98,721870,14387040,0.0,0.0,0.0,0.3
722754,189,1392430,14571840,0.0,0.0,0.0,0.0
712466,147,906670,14693280,5.76,16.66,0.0,67.79754100000001
723789,40,1798990,14561280,4.56,30.57,-0.2543,10.1270492
717580,59,874990,14556000,5.76,13.13,-1.3734,11.23606557
728142,40,1798990,14561280,4.5,36.81,-0.12237,15.916066
718492,60,1144270,14677440,2.71,21.24,0.0,25.680169
722816,196,1482190,14577120,0.0,0.0,0.0,0.0
710610,157,1022830,14672160,7.23,17.99,0.0,69.63278690000001
722510,148,1703950,14561280,1.38,26.16,-0.012,22.028813600000003
711309,239,1630030,14550720,7.96,20.78,-0.047689999999999996,366.36066
726803,51,1154830,14413440,0.0,0.0,0.0,0.0
725858,60,1144270,14677440,6.91,21.46,0.0,18.3237705
716819,56,1170670,14582400,0.0,0.0,0.0,2.07
708996,256,1941550,14524320,1.07,34.4,0.0,398.372881
727288,146,1329070,14445120,0.0,0.0,0.0,1.346779661
712313,159,1218190,14614080,3.25,21.48,0.0,36.838525
717397,55,1133710,14619360,1.07,18.34,0.0,1.1926667
712831,59,874990,14556000,3.43,23.87,0.0,14.6468033
721720,178,927790,14540160,0.09,12.74,0.0,5.4096774000000005
710092,147,906670,14693280,0.6,21.5,0.0,69.96666667
715296,145,1207630,14460960,0.0,0.0,0.0,1.19295082
710610,239,1630030,14550720,7.73,25.29,-0.035794,246.5082
728111,189,1392430,14571840,0.0,0.0,0.0,1.3426229509999998
711036,145,1207630,14460960,0.0,0.0,0.0,0.0
712801,64,1645870,14566560,5.76,32.06,-0.0059795000000000004,2.5398361
727319,130,785230,14566560,5.31,24.15,0.0,51.4622951
713958,98,721870,14387040,0.0,0.0,0.0,0.24
727319,40,1798990,14561280,4.98,20.47,0.0,13.576393
714323,130,785230,14566560,3.03,11.88,0.0,63.62295079999999
715600,152,1392430,14545440,0.0,0.0,0.0,1.483050847
711859,239,1630030,14550720,0.0,26.24,0.0,276.80645
715905,152,1392430,14545440,0.0,0.0,0.0,0.0
727349,65,838030,14556000,8.15,24.15,-0.49495,4.6042623
721536,64,1645870,14566560,8.2,21.89,-0.2609,5.4404918
714475,55,1133710,14619360,1.96,11.28,0.0,0.71
722632,148,1703950,14561280,4.95,26.16,-0.70413,17.8442623
717792,178,927790,14540160,5.04,27.72,0.0,-1.1
716301,188,927790,14550720,1.34,18.79,0.0,111.35932199999999
722359,138,1434670,14624640,1.75,24.97,0.0,1.2687576999999999
727899,138,1434670,14624640,0.51,22.15,-0.0038888000000000004,6.4162903
716727,145,1207630,14460960,0.0,0.0,0.0,0.0
724458,55,1133710,14619360,9.95,19.92,-2.0127,1.2813115
711401,59,874990,14556000,3.76,20.35,0.0,12.59393443
725858,189,1392430,14571840,0.0,0.0,0.0,1.450819672
719011,178,927790,14540160,5.05,16.45,-1.3689,-4.8459015999999995
721110,147,906670,14693280,6.92,15.26,0.0,54.2491803
719253,51,1154830,14413440,0.0,0.0,0.0,0.0
715296,149,1387150,14640480,8.2,18.52,-0.057673,6.910737700000001
714323,148,1703950,14561280,2.1,22.35,-0.008999799999999999,20.747541000000002
727958,65,838030,14556000,0.36,18.53,0.0,5.45237288
715814,97,727150,14402880,1.44,14.81,0.0,23.50163934
728295,149,1387150,14640480,0.21,24.16,-0.041999,8.96
730241,65,838030,14556000,6.42,19.91,0.0,4.55163934
720228,152,1392430,14545440,0.0,0.0,0.0,0.0
728902,189,1392430,14571840,0.0,0.0,0.0,0.601639344
719802,178,927790,14540160,3.13,19.98,-0.056597,-3.9606557000000002
721140,55,1133710,14619360,6.75,17.11,-0.47101000000000004,2.6672951
714444,55,1133710,14619360,0.96,11.28,0.0,0.71
716392,189,1392430,14571840,0.0,0.0,0.0,2.191803279
720136,188,927790,14550720,6.38,29.96,-0.72977,63.60082
713835,188,927790,14550720,11.5,11.13,-0.033188999999999996,58.295081999999994
717853,189,1392430,14571840,0.0,0.0,0.0,2.026229508
715936,196,1482190,14577120,0.0,0.0,0.0,0.0
726072,171,1508590,14524320,0.4,27.5,0.0,1.0177419
722875,55,1133710,14619360,0.39,23.21,-0.0042856000000000005,0.75610169
714993,145,1207630,14460960,0.0,0.0,0.0,0.0
713409,145,1207630,14460960,0.0,0.0,0.0,0.0
721933,130,785230,14566560,9.71,11.26,-0.26559,35.704918
717945,170,1270990,14714400,2.8,34.03,-0.12105,47.73852459
719618,130,785230,14566560,1.97,15.31,0.0,60.050819700000005
719102,65,838030,14556000,1.01,15.28,0.0,6.91278689
721414,178,927790,14540160,0.92,16.4,0.0,13.833898000000001
712770,135,1223470,14761920,6.0,29.32,-0.0092305,7.790327900000001
729146,56,1170670,14582400,0.0,0.0,0.0,4.150983607
714931,136,1191790,14767200,6.69,24.29,-0.038310000000000004,22.01311475
715876,98,721870,14387040,0.0,0.0,0.0,1.23
722114,130,785230,14566560,1.19,18.82,0.0,61.2338983
710640,145,1207630,14460960,0.0,0.0,0.0,0.083606557
730576,171,1508590,14524320,3.94,0.0,0.0,10.120492
718461,171,1508590,14524320,1.17,23.5,0.0,2.5262712000000005
714475,130,785230,14566560,1.51,10.04,0.0,63.34
718037,51,1154830,14413440,0.0,0.0,0.0,1.62
724062,135,1223470,14761920,6.43,21.01,-0.26233,5.5504098
722328,188,927790,14550720,4.55,21.56,-0.7721399999999999,44.413115000000005
711706,171,1381870,14460960,0.0,0.0,0.0,3.8
709271,59,874990,14556000,0.0,28.87,0.0,14.1596774
715235,136,1191790,14767200,1.4,21.96,-0.0072724999999999995,26.0068852
724093,65,838030,14556000,9.57,25.44,-0.67427,1.9357377
722754,130,785230,14566560,0.95,11.96,0.0,42.9467213
726103,65,838030,14556000,0.0,15.73,0.0,6.8235484
729998,171,1508590,14524320,6.97,0.0,-0.23125,8.857377
730333,170,1270990,14714400,4.7,26.72,-0.09518099999999999,27.025
713623,171,1381870,14460960,0.0,0.0,0.0,1.485245902
715784,149,1387150,14640480,1.54,18.51,-0.0079998,3.71803279
713866,188,927790,14550720,11.92,11.13,-0.069918,46.295082
718675,56,1170670,14582400,0.0,0.0,0.0,2.7252459019999997
716880,145,1207630,14460960,0.0,0.0,0.0,0.0
729450,178,927790,14540160,1.93,17.9,0.0,15.359322
719741,188,927790,14550720,9.32,19.98,-0.9529200000000001,51.137705
727349,59,874990,14556000,7.52,23.66,-0.91409,10.6090164
714597,178,927790,14540160,9.64,12.65,-1.0978,-19.4
715905,65,838030,14556000,0.1,17.27,0.0,10.432666699999999
718767,147,906670,14693280,0.69,22.05,0.0,69.62096774
726923,135,1223470,14761920,2.81,17.7,-0.024615,5.90016393
712862,144,1086190,14476800,2.9,24.91,0.0,15.01606557
711156,186,1313230,14640480,0.81,19.7,0.0,61.1
725342,135,1223470,14761920,0.66,23.01,-0.021537999999999998,5.08903226
729238,171,1508590,14524320,5.6,0.0,-0.62121,9.560655699999998
723516,96,806350,14550720,1.19,21.4,0.0,7.836910499999999
711097,147,906670,14693280,1.08,22.39,0.0,75.9387097
729480,40,1798990,14561280,2.45,26.09,0.0,15.387541
720319,152,1392430,14545440,0.0,0.0,0.0,1.1540000000000001
726254,40,1798990,14561280,9.7,17.49,-0.41857,12.4461475
714323,55,1133710,14619360,2.67,13.71,0.0,0.9704918
719133,64,1645870,14566560,0.0,26.27,0.0,5.9419355000000005
728080,135,1223470,14761920,6.83,30.84,-0.042725,6.16196721
720594,59,874990,14556000,0.21,18.49,0.0,13.978709699999998
727137,189,1392430,14571840,0.0,0.0,0.0,0.0
730149,146,1329070,14445120,0.0,0.0,0.0,6.762741935
721355,146,1329070,14445120,0.0,0.0,0.0,0.0
718218,196,1482190,14577120,0.0,0.0,0.0,13.63114754
723636,138,1434670,14624640,2.99,30.15,0.0,4.3519672
711918,144,1086190,14476800,0.0,22.86,0.0,10.6625424
709544,256,1941550,14524320,1.41,35.4,0.0,465.30328
717731,130,785230,14566560,0.63,21.06,0.0,67.9567797
708600,53,1049230,14666880,0.72,15.43,0.0,106.49666699999999
724824,96,806350,14550720,9.5,13.53,-0.32016999999999995,4.462058
718614,97,727150,14402880,7.62,13.89,-0.64707,7.9147541
712405,170,1270990,14714400,4.99,20.73,-0.09025,46.6655738
716362,189,1392430,14571840,0.0,0.0,0.0,1.9459016390000001
716058,196,1482190,14577120,0.0,0.0,0.0,0.09836065599999999
727076,65,838030,14556000,7.67,18.75,-0.85006,1.9542623
715692,159,1218190,14614080,9.1,22.83,-0.24349,13.972131
730180,96,806350,14550720,2.38,19.91,0.0,3.7611951
709240,159,1181230,14656320,1.78,29.22,0.0,19.82459
710426,147,906670,14693280,0.85,17.8,0.0,66.0576271
709848,53,991150,14714400,10.58,11.19,-0.050027999999999996,10.027869
730271,56,1170670,14582400,0.0,0.0,0.0,2.765081967
721536,51,1154830,14413440,0.0,0.0,0.0,0.186885246
710306,59,874990,14556000,3.95,22.59,0.0,11.09262295
730090,145,1207630,14460960,0.0,0.0,0.0,1.0
718249,65,838030,14556000,9.18,22.53,-0.19255,2.9508197
724001,148,1703950,14561280,1.61,28.54,-0.015,22.4852459
715539,149,1387150,14640480,0.72,18.51,-0.0079998,4.6932203
730546,178,927790,14540160,0.86,15.65,0.0,13.86666667
729329,171,1508590,14524320,0.82,0.0,0.0,13.990164000000002
715570,171,1508590,14524320,0.7,22.81,0.0,3.9474576
716027,170,1270990,14714400,7.48,21.93,-0.090153,52.667213000000004
716576,170,1270990,14714400,0.27,20.42,0.0,47.570967700000004
726619,138,1434670,14624640,6.91,14.74,-0.24909,7.6729508
725554,138,1434670,14624640,7.99,19.68,-0.4473,4.9754097999999995
710122,147,906670,14693280,0.0,21.5,0.0,65.1565574
721963,55,1133710,14619360,4.61,18.36,-1.2862,1.5093443000000002
712405,97,727150,14402880,9.23,13.72,-0.11068,7.975410000000001
717427,196,1482190,14577120,0.0,0.0,0.0,21.08333333
714809,56,1170670,14582400,0.0,0.0,0.0,0.0
720136,56,1170670,14582400,0.0,0.0,0.0,4.547540983999999
730029,65,838030,14556000,2.13,14.22,0.0,1.6495081999999999
714292,176,790510,14424000,6.97,11.33,-0.010837000000000001,1.1737705
726377,147,906670,14693280,3.22,19.59,0.0,24.0114754
724977,56,1170670,14582400,0.0,0.0,0.0,6.06
726954,138,1434670,14624640,3.62,20.49,-0.0038888000000000004,9.6811475
716666,130,785230,14566560,1.15,28.45,0.0,65.39152539999999
720075,152,1392430,14545440,0.0,0.0,0.0,0.8639344259999999
721383,96,806350,14550720,0.85,15.93,0.0,3.7055167
712009,56,1170670,14582400,0.0,0.0,0.0,0.7660655740000001
714262,56,1170670,14582400,0.0,0.0,0.0,0.0
725676,148,1703950,14561280,0.63,25.44,-0.015,15.949180300000002
725462,65,838030,14556000,5.01,15.04,0.0,6.6706557
715631,189,1392430,14571840,0.0,0.0,0.0,4.11147541
720259,59,874990,14556000,0.69,18.49,0.0,12.9874194
711736,159,1218190,14614080,5.89,20.97,-0.0038031,16.007376999999998
727137,149,1387150,14640480,0.51,22.5,-0.041999,5.7113934
714536,135,1223470,14761920,8.7,15.25,-0.012306999999999998,6.9952459000000005
726772,64,1645870,14566560,1.36,20.15,-0.0090906,5.9851639
727746,138,1434670,14624640,6.56,22.15,-0.33358000000000004,5.597868900000001
716150,145,1207630,14460960,0.0,0.0,0.0,0.0
711278,189,1392430,14571840,0.0,0.0,0.0,13.04590164
730668,56,1170670,14582400,0.0,0.0,0.0,3.580983607
718583,149,1387150,14640480,6.12,24.95,-0.15755,7.8430328
714353,97,727150,14402880,0.88,11.33,0.0,26.266393400000002
713014,59,874990,14556000,0.58,12.11,0.0,15.54
713501,144,1086190,14476800,6.53,21.98,0.0,0.5036069999999999
712739,97,727150,14402880,5.9,23.87,-0.052808,18.09918
708722,194,970030,14571840,8.78,14.3,-0.0065808,35.827869
716211,189,1392430,14571840,0.0,0.0,0.0,0.9
720167,56,1170670,14582400,0.0,0.0,0.0,4.39
725128,189,1392430,14571840,0.0,0.0,0.0,1.2983606559999998
714444,178,927790,14540160,0.96,12.65,0.0,1.13
713167,171,1508590,14524320,6.94,19.65,-0.0059021,4.7459016
710183,53,1049230,14666880,8.34,21.69,-0.11625999999999999,116.52623
722936,56,1170670,14582400,0.0,0.0,0.0,4.535737705
726163,130,785230,14566560,1.09,15.73,0.0,52.3466667
710367,239,1630030,14550720,0.45,32.48,0.0,402.532258
716880,189,1392430,14571840,0.0,0.0,0.0,9.1
721383,51,1154830,14413440,0.0,0.0,0.0,0.0
709210,53,991150,14714400,3.22,21.3,0.0,17.249180300000003
716576,196,1482190,14577120,0.0,0.0,0.0,0.0
724763,96,806350,14550720,3.86,13.53,0.0,13.6430418
719164,188,927790,14550720,0.11,24.73,-0.012306999999999998,87.40322579999999
728963,196,1482190,14577120,0.0,0.0,0.0,5.508196721
716089,98,721870,14387040,0.0,0.0,0.0,0.27
721383,146,1329070,14445120,0.0,0.0,0.0,0.0
708814,159,1218190,14614080,5.56,16.61,0.0,12.582787
718249,189,1392430,14571840,0.0,0.0,0.0,4.635245902
713532,148,1703950,14561280,7.73,22.8,-0.032695,16.0622951
718433,171,1508590,14524320,0.78,23.5,0.0,1.8709677
730241,138,1434670,14624640,6.11,23.12,0.0,16.491475400000002
730637,65,838030,14556000,9.81,15.16,-0.8259299999999999,0.8232787
726772,146,1329070,14445120,0.0,0.0,0.0,0.629508197
711859,64,1645870,14566560,0.0,26.24,0.0,4.4103226
719679,130,785230,14566560,7.33,15.31,-0.048923,50.5909836
720106,98,721870,14387040,0.0,0.0,0.0,0.15
723789,189,1392430,14571840,0.0,0.0,0.0,0.46557377
722236,189,1392430,14571840,0.0,0.0,0.0,1.1859016390000001
716635,149,1387150,14640480,1.01,28.28,-0.0079998,5.66940678
730699,145,1207630,14460960,0.0,0.0,0.0,0.0
711828,239,1630030,14550720,0.22,19.65,0.0,264.80645
716211,55,1133710,14619360,0.35,19.91,0.0,0.84645161
715115,159,1218190,14614080,1.13,25.94,0.0,33.714515999999996
719041,178,927790,14540160,6.08,16.45,-0.60628,-5.3459015999999995
728719,171,1508590,14524320,0.72,0.0,0.0,1.4423728999999998
721324,178,927790,14540160,0.59,18.12,0.0,-0.67096774
710487,178,927790,14540160,2.98,16.9,0.0,36.456557000000004
715753,96,806350,14550720,6.19,14.46,-0.12319000000000001,0.8776603999999999
714384,147,906670,14693280,0.44,15.11,0.0,74.7
726469,188,927790,14550720,0.65,19.21,-0.018461,76.14516129
721780,196,1482190,14577120,0.0,0.0,0.0,2.0783333330000002
715205,189,1392430,14571840,0.0,0.0,0.0,3.886440678
714139,171,1508590,14524320,4.33,17.0,0.0,1.5245902
718980,65,838030,14556000,8.13,15.28,-0.63784,0.9914754000000001
728323,138,1434670,14624640,0.36,21.17,-0.0038888000000000004,15.9451695
710548,145,1207630,14460960,0.0,0.0,0.0,5.185245902
729207,138,1434670,14624640,7.17,35.62,-0.18142,13.8347541
725128,59,874990,14556000,5.19,16.02,0.0,9.34819672
722175,147,906670,14693280,1.74,19.01,0.0,45.0852459
713470,145,1207630,14460960,0.0,0.0,0.0,0.08852459
720775,188,927790,14550720,9.35,29.36,-0.3389,91.818033
710944,189,1392430,14571840,0.0,0.0,0.0,2.318032787
718858,55,1133710,14619360,2.23,22.09,0.0,2.21
711187,65,838030,14556000,1.22,23.94,0.0,9.874915300000001
722966,130,785230,14566560,6.52,14.82,-0.33712,43.0647541
725401,130,785230,14566560,0.47,15.04,0.0,57.46779661
729694,146,1329070,14445120,0.0,0.0,0.0,4.53
714962,55,1133710,14619360,9.33,24.29,-0.10262,1.6119671999999998
718249,130,785230,14566560,9.18,22.53,-0.073036,56.1065574
713713,152,1392430,14545440,0.0,0.0,0.0,1.508709677
721049,196,1482190,14577120,0.0,0.0,0.0,10.27118644
725401,65,838030,14556000,0.47,15.04,0.0,6.29881356
714444,97,727150,14402880,0.7,12.16,0.0,28.046666700000003
716362,149,1387150,14640480,4.45,20.42,-0.0079998,6.42360656
715845,152,1392430,14545440,0.0,0.0,0.0,0.0
718280,59,874990,14556000,7.09,17.18,-1.3655,12.6021311
724246,149,1387150,14640480,0.0,26.02,-0.016,6.24
713105,152,1392430,14545440,0.0,0.0,0.0,11.17868852
723424,149,1387150,14640480,6.44,19.12,-0.62739,4.309590200000001
726528,135,1223470,14761920,1.6,18.55,-0.021537999999999998,5.692033900000001
715997,152,1392430,14545440,0.0,0.0,0.0,2.547540984
717122,51,1154830,14413440,0.0,0.0,0.0,0.0
713835,148,1703950,14561280,7.75,21.32,-0.037531,19.791803
730059,130,785230,14566560,0.83,14.22,0.0,43.556557399999996
712527,170,1270990,14714400,1.19,20.73,0.0,54.08934426
719922,170,1270990,14714400,0.2,22.05,0.0,62.6983051
714415,145,1207630,14460960,0.0,0.0,0.0,0.0
721841,170,1270990,14714400,6.57,19.41,0.0,49.822950799999994
724458,146,1329070,14445120,0.0,0.0,0.0,0.93
723241,60,1144270,14677440,0.0,17.65,0.0,17.469333300000002
723728,170,1270990,14714400,6.68,24.61,-0.33424,41.7540984
728507,60,1144270,14677440,6.65,23.04,-0.29329,10.9729508
714078,188,927790,14550720,0.53,13.44,0.0,80.89237299999999
714170,147,906670,14693280,7.83,15.11,0.0,57.521311499999996
714292,65,838030,14556000,6.97,11.88,-0.087648,3.4732787000000003
718949,98,721870,14387040,0.0,0.0,0.0,0.35
724093,56,1170670,14582400,0.0,0.0,0.0,5.414918032999999
711706,96,806350,14550720,7.86,18.48,0.0,2.1384961
729998,149,1387150,14640480,6.97,17.41,-0.44133999999999995,4.933360700000001
711918,159,1218190,14614080,0.0,24.71,0.0,32.176271
715266,56,1170670,14582400,0.0,0.0,0.0,0.366721311
724154,178,927790,14540160,6.53,24.78,-0.41616000000000003,-5.3459015999999995
726041,51,1154830,14413440,0.0,0.0,0.0,0.0
729968,65,838030,14556000,8.37,14.22,-1.4180000000000001,0.36147540000000006
728050,65,838030,14556000,5.68,18.53,0.0,3.7529508000000003
716423,59,874990,14556000,10.52,16.82,-1.3388,9.75360656
715327,171,1508590,14524320,6.48,24.02,-0.018872999999999997,5.0868852
727046,65,838030,14556000,6.72,18.75,-1.3162,0.6442623000000001
715814,59,874990,14556000,1.15,14.81,0.0,13.418524599999998
722785,96,806350,14550720,0.51,11.96,0.0,2.1161157999999998
712466,62,1603630,14556000,4.88,21.97,-0.0031498,8.827541
717550,51,1154830,14413440,0.0,0.0,0.0,0.0
713197,189,1392430,14571840,0.0,0.0,0.0,4.370491803
730455,138,1434670,14624640,0.88,23.12,0.0,15.690161300000002
711706,53,1049230,14666880,7.31,19.02,-0.47163999999999995,26.2688525
709970,152,1392430,14545440,0.0,0.0,0.0,0.0
724611,60,1144270,14677440,0.0,19.92,0.0,16.7577419
730668,130,785230,14566560,9.78,15.16,-1.2937,29.442622999999998
712739,136,1191790,14767200,5.88,23.82,0.0,21.6959016
723881,170,1270990,14714400,0.52,24.61,0.0,49.0322581
711948,59,874990,14556000,1.98,30.99,0.0,15.956885199999999
718706,188,927790,14550720,2.53,22.37,-0.012306999999999998,67.0081967
729876,144,1086190,14476800,7.43,18.16,0.0,2.6442623
